Autor,Název práce,Studijní program,Typ práce,Rok,Obhájeno,Vedoucí,Oponent
Andrea Kuthanová,Význam sponzorských aktivit v hokejovém klubu,Marketingová komunikace,Bc.,2012,1,Ing. Pavel Klička,JUDr. Radim Pastrňák
Andrea Kutová,Studie marketingového potenciálu sponzoringu vybraného projektu (taneční soutěž),Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,PhDr. Ladislav Lašek
Anzhelika Kuxenko,Režie televizního reklamního spotu,Marketingová komunikace,Bc.,2012,1,PhDr. Slavomír Paravičiny,PhDr. Marek Matějka
Victoria Kuzmenok,Speciální fondy kolektivního investování a jejich specifika v ČR,Finance a finanční služby,Bc.,2012,1,doc. Ing. Antonín Kubíček,Ing. Jakub Švec
Michal Kužel,Přínosy implementace systému managementu kvality dle ISO 9001 ve firmě TENOS  spol. s r.o.,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Radim Flegl,Ing. Miroslav Skála
Ondřej Kverka,Právní úprava unijního občanství,Veřejná správa,Bc.,2012,1,doc. Dr. iur. Mag. phil. Harald Christian Scheu,Ing. Martina Šudřichová
Iuliia Kychun,Bankovní záruky - jejich využití v zahraničním obchodě  možnosti jejich pojištění,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Iveta Horníčková,doc. Ing. Vladislav Pavlát
Tomáš Kytka,Efektivnost prodeje a marketingu firmy s rychloobrátkovým zbožím,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Eva Matoušková,Ing. Mgr. Jaromír Tichý
Michaela Kytková,Paměť ve stáří a specifika reklamy pro 60,Marketingová komunikace,Bc.,2012,1,PhDr. Jaroslav Jančík,Mgr. Michal Tomčík
Eliška Lacinová,Nepřímé daně jako rozpočtový příjem,Veřejná správa,Bc.,2012,1,JUDr. Radim Pastrňák,Mgr. Milan Anderle
Lucie Láchová,Personální audit a controlling (vybraného podniku),Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jiří Zahrádka,Mgr. Stanislava Borejová
Kristýna Lainová,Založení podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Josef Šiman
Ján Lajčák,Najčastejšie chyby v krízovej a manažerskej komunikácii,Řízení podniku a podnikové finance,Bc.,2012,1,PhDr. Marek Matějka,PhDr. Jiří Němec
Denisa Landová,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Eva Kadlecová
Pavlína Lanková,Cizinci podnikající v ČR a orgány veřejné správy,Veřejná správa,Bc.,2012,1,PaedDr. Václav Netolický,JUDr. Jana Šmejcová
Gisela Lapáčková,Využití marketingu ve veřejném a neziskovém sektoru,Veřejná správa,Bc.,2012,1,Ing. Zuzana Khendriche Trhlínová,Ing. Pavla Varvažovská
Daniela Laryšová,Insolvenční řízení,Řízení podniku a podnikové finance,Bc.,2012,1,doc. RNDr. Jiří Souček,Mgr. David Hozman
Lucie Lasovská  DiS.,Migrace cizinců a její dopad na trh práce  v České republice,Řízení podniku a podnikové finance,Bc.,2012,0,doc. Ing. Otakar Němec,JUDr. Zdeněk Král
Petr Lédl,Integrace managementu bezpečnosti informací v systému řízení organizace,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Milan Pospíchal,doc. Ing. Karel Havlíček
Miroslav Legner,Finanční analýza firmy REME  spol. s r.o.,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Petr Petera
Růžena Lelovicsová,Řízení pracovního výkonu,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Robin Čejka,Ing. Jiří Zahrádka
Helena Leszczynska,Vývoj audiovizuálních médií od černobílého filmu po 3D projekci,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,prof. MgA. Jiří Svoboda
Hana Lešánková,Analýza hospodaření městských částí Prahy 10 a Prahy 6,Veřejná správa,Bc.,2012,1,Ing. Alena Maaytová,Ing. Miroslav Červenka
Venuše Líbalová,Inovace účetnictví ve veřejné sféře od r. 2010,Veřejná správa,Bc.,2012,1,doc. Ing. Pavel Schránil,Ing. Dana Kubíčková
Jitka Lindnerová,Reforma důchodového pojištění.,Veřejná správa,Bc.,2012,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Veronika Lindová,Vliv marketingu a propagace na životní styl určitých sociálních a věkových skupin,Marketingová komunikace,Bc.,2012,1,doc. Mgr. Ondřej Roubal,doc. Dr. Zdeněk Cecava
Kateřina Linková,Žena pečující o dítě po návratu do zaměstnání z rodičovské dovolené,Veřejná správa,Bc.,2012,1,JUDr. Eva Dandová,Ing. Zuzana Khendriche Trhlínová
Lucie Lípová,Internetová komunikace,Marketingová komunikace,Bc.,2012,1,PhDr. Luděk Vajner,PhDr. Ladislav Lašek
Dávid Lipták,Investícia do fotovoltaickej elektrárne na Slovensku,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Iveta Mackenzie
Tomáš Listopad,Problematika účtování  oceňování a vykazování zásob,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Gabriela Dlasková
Martin Lívanec,Financování neziskových organizací,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Hana Vávrová,PhDr. Miroslav Barták
Hynek Lór,Reklamní kampaň pro mobilního operátora s propojením nových a tradičních médií,Marketingová komunikace,Bc.,2012,1,PhDr. Ladislava Knihová,Ing. Pavel Klička
Alexej Lošťák,Dopady asijské konkurence na české firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Eva Matoušková,Ing. Martin Petrášek
Kristýna Loudová,Marketingová komunikace vybraných pražských nemocnic,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,doc. Dr. Zdeněk Cecava
Zuzana Lucjuková,Současná situace a odhad dalšího vývoje v segmentu tradiční české výroby - sklářství,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Eva Matoušková,Ing. Zdeněk Bezděka
Evgeny Lyust,Kritéria výběru médií pro reklamní kampaň sdružení Český ráj,Marketingová komunikace,Bc.,2012,1,JUDr. Petr Majerik,PhDr. Petr Váňa
Jana Macasová,Právní a etické aspekty asistované reprodukce,Marketingová komunikace,Bc.,2012,1,JUDr. Mgr. Petr Blažek,Ing. Michaela Svitáková
Marcela Macháčková,Vyměřovací a doměřovací řízení podle daňového řádu,Veřejná správa,Bc.,2012,1,Mgr. Ing. Jan Sviták,JUDr. Radim Pastrňák
Jan Machálek,Současné postavení soukromých bezpečnostních služeb v České republice,Veřejná správa,Bc.,2012,1,JUDr. Miloslav Šiler,Mgr. et Mgr. Miroslav Šteinbach
Simona Machová,Zásahy do základních práv a svobod v trestním řízení,Veřejná správa,Bc.,2012,1,Mgr. Eva Vetýšková,JUDr. Stanislav Sviták
Sandra Maitahová,Marketingový průzkum na spotřebitelském trhu - případ tanečních škol,Marketingová komunikace,Bc.,2012,1,prof. Ing. František Zich,doc. Dr. Zdeněk Cecava
Jana Majerová,Aplikace marketingového výzkumu ve firmě,,Bc.,2012,1,Ing. Alena Pilná,Mgr. Michal Tomčík
Zuzana Malá,Porovnání tří středoevropských burz - Praha  Vídeň  Varšava,Bankovnictví,Bc.,2012,1,doc. RNDr. Petr Budinský,Ing. Vladimír Ezr
Lubomír Málek,Řízení pohledávek,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Martin Klímek
Magda Malenínská,Financování malých a středních podniků,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Jozef Rychel
Miroslav Malota,Forfaiting versus factoring,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Iveta Horníčková,Ing. Petr Vaškovic
Patrik Mandys,Násilná trestná činnost v České republice,Marketingová komunikace,Bc.,2012,1,doc. Dr. Zdeněk Cecava,Mgr. Zdeněk Sloboda
Jan Maněna,Vývoj na akciových trzích během současné finanční krize,Bankovnictví,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Jiří Vataha
Bc. Natalia Manokhina,Proces zakládání společnosti s ručením omezeným,Řízení podniku a podnikové finance,Bc.,2012,1,JUDr. Luděk Lisse,Ing. Zdeněk Bezděka
Jaroslav Marek,Moderní přístupy k řízení výroby,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Mgr. Jaromír Tichý,Ing. Viktor Hrdina
Vladimír Marek,Etika podnikání v bankovnictví,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,Mgr. Vladimír Ješko
Andrea Marešová,Ochrana proti nečinnosti ve veřejné správě,Veřejná správa,Bc.,2012,1,JUDr. Radim Pastrňák,PaedDr. Václav Netolický
Michaela Marešová  DiS.,Porovnání bank a jejich nabízených běžných účtů pro fyzické osoby,Bankovnictví,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Jiří Vataha
Dana Marková,Hodnocení efektivnosti investičního projektu bioplynové stanice,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jana Kotěšovcová,Ing. Václav Leinweber
Lenka Martincová,Úloha lidského faktoru v marketingově řízeném podnikatelském subjektu,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,PhDr. Miroslav Komárek
Markéta Masejtková,Vývoj hypotečního trhu v ČR,Bankovnictví,Bc.,2012,1,Ing. Naďa Blahová,Ing. Petra Šumná
Štěpán Masojídek,Realitní časopis jako prostředek integrované marketingové komunikace společnosti Concept 2M spol. s r.o. (časopis REAL CITY ),,Bc.,2012,1,PhDr. Petr Váňa,Ing. Miloslav Vaňák
Jiří Mašek,Ozdravná opatření v  podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petr Vaškovic,Ing. Jana Kotěšovcová
Lenka Mašínová,Financování školství v ČR,Veřejná správa,Bc.,2012,1,Ing. Alena Maaytová,Ing. Miroslav Červenka
Jana Mašková,Předpoklady úspěšné marketingové kampaně – důležité atributy komunikace se zákazníkem ve firmě CAG s.r.o.,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Naděžda Petrů,doc. Ing. Jaroslav Blaha
Helena Matasová,Chorvatsko jako kandidátský stát EU - perspektivy vstupu do EU,Veřejná správa,Bc.,2012,1,Ing. Michal Částek,Ing. Zuzana Khendriche Trhlínová
Ivana Matějková,Kolektivní smlouva  její obsah  uzavírání a závaznost pro smluvní partnery formy a možnosti kolektivního vyjednávání,Řízení podniku a podnikové finance,Bc.,2012,0,JUDr. František Laštovka,doc. JUDr. Jarmila Pavlátová
Iveta Mátlová,Právní režim a účel daňové kontroly,Veřejná správa,Bc.,2012,1,JUDr. Eva Kadlecová,JUDr. Dana Římanová
Ivan Matosyan,Řízení a firemní kultura ve virtuální organizaci,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Miloš Krejčí,Ing. Eva Matoušková
Marek Matoušek,Rozbor a finanční analýza firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Dana Kubíčková,Ing. Irena Čierná
Romana Matoušková,Komparace úvěrového a leasingového financování podnikové investice,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jana Kotěšovcová,Ing. Petr Vaškovic
Dagmar Maxová,Nové trendy v užívání platebních karet,Bankovnictví,Bc.,2012,1,doc. JUDr. Ing. Otakar Schlossberger,Ing. Petra Šumná
Petra Mazánková,Zaměstnanci a povinnosti související s jejich zaměstnáváním,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Mgr. Jaromír Tichý
Daria Abdrazakova,Etický kodex jako konkurenční výhoda podniku,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,prof. Ing. František Zich
Vít Melichar,Logistické systémy v nákupu  zásobování a skladování,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Mgr. Jaromír Tichý,Ing. Barnabáš Krešne
Peter Meluš,System pre objednavanie na terminy realizovany webovou aplikaciou,Aplikovaná informatika,Bc.,2012,1,Mgr. Rostislav Levý,RNDr. Martin Pergel
Václav Mesaroš,Zhodnocení efektivnosti dohledu na českém finančním trhu od r. 2006,Finance a finanční služby,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Petra Korbasová
Petra Jilková,Energetická bezpečnost České republiky,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Václav Janoušek,PhDr. Ivan Antov
Miroslav Mical,Daňová optimalizace ve vybraném podnikatelském subjektu,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Luboš Laca
Nikola Míčková,E-business a sociální sítě. Jejich využití v podpoře prodeje,Marketingová komunikace,Bc.,2012,1,PhDr. Karel Eliáš,PhDr. Ladislav Lašek
Mária Mihelyová,Nové metodiky komunikace uplatňované v procesu Řízení vztahů se zákazníky,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Šašek,Mgr. Miloslava Kykalová
Jan Mikš,Podnik v informační společnosti řízení interních dat,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Mgr. Jaromír Tichý,Ing. Viktor Hrdina
Daniela Mikšaníková,Direct marketing jako cesta přímého kontaktu se zákazníky ve společnosti Chartis Europe,Marketingová komunikace,Bc.,2012,1,Ing. Naděžda Petrů,PhDr. Martina Švecová
Simona Milevová,Segmentace trhu a analýza chování zákazníka,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,PhDr. Martina Švecová
Barbora Milotová,Vývoj environmentální politiky ve městě Chomutov od roku 1989 do současnosti,Veřejná správa,Bc.,2012,1,PaedDr. Václav Netolický,Mgr. Karel Chobot
Jitka Miškovská,Vydavatelství Sanoma Media jako součást mediálního trhu,Marketingová komunikace,Bc.,2012,1,PhDr. Adolf Vodrážka,Mgr. Miloslava Kykalová
Martina Miškovská,Vznik  přeměny a zánik akciové společnosti,Veřejná správa,Bc.,2012,1,JUDr. František Laštovka,JUDr. Taťana Sommerová
Ľubica Moravcová,Mikroregion jako jedna z alternativ spolupráce obcí pro úspěšné čerpání dotačních prostředků,Veřejná správa,Bc.,2012,1,Ing. Pavla Varvažovská,prof. PhDr. Karel Lacina
Tereza Mordová,SWOT analýza podnikatelského subjektu,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,PhDr. Iva Petrová
Kamila Mořkovská,Pracovní právo v ČR a v zemích EU,Veřejná správa,Bc.,2012,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Zdeněk Mošna,Význam výzkumu potřeb  požadavků a očekávání zákazníků pro řízení vztahů se zákazníky,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Šašek,Ing. Tereza Dvořáková
Lucie Mošnová,Postavení a úloha České národní banky,Veřejná správa,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Stanislav Sviták
Michaela Motyčková,Srovnání Burzy cenných papírů Praha s New York Stock,Bankovnictví,Bc.,2012,1,doc. RNDr. Petr Budinský,doc. Ing. Vladislav Pavlát
Martina Mráčková,Tvorba marketingové komunikační kampaně (komunikačního mixu) podniku,Marketingová komunikace,Bc.,2012,1,doc. Ing. Milan Kašík,Ing. Naděžda Petrů
Marek Mrázek,SWOT analýza podnikatelského subjektu,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,PhDr. Petr Váňa
Petr Mudra,Řízení kvality  jeho náklady a přínosy pro konkrétní organizaci,Řízení podniku a podnikové finance,Bc.,2012,1,RNDr. Jiří Kubín,Ing. Milan Pospíchal
Stanislava Muchová  DiS.,Strukturální fondy EU a možnosti čerpání v období 2007 - 2013,Veřejná správa,Bc.,2012,1,Ing. Michaela Šlégrová,Ing. Zuzana Khendriche Trhlínová
Josef Müller,Účetní výkazy a jejich využití při hodnocení finanční situace firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Gabriela Dlasková
Jan Muzika,Linux jako brána do sítě internet,Aplikovaná informatika,Bc.,2012,1,Mgr. Miroslav Novotný,Mgr. Jaromír Malenko
Kateřina Mužíková,Nové metody v marketingové internetové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Luděk Vajner,Ing. Ondřej Pešek
Barbora Myslivečková,Analýza krizové komunikace firmy Lahůdky- Palma spol. s r. o.,Marketingová komunikace,Bc.,2012,1,Ing. Tereza Dvořáková,Mgr. Miloslava Kykalová
Jan Nádvorník,Vliv volebních kampaní na volební vítězství,Marketingová komunikace,Bc.,2012,1,Mgr. Lucie Cviklová,PhDr. Mgr. Jan Šmíd
Kristina Nagornova,Metody analýzy cenných papírů,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Václav Leinweber,Ing. Vladimír Ezr
Dagmar Nahodilová,Finanční analýza - Porovnání tří vybraných obchodních společností,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Petr Kout
Anna Nachtmannová,Kriminalita a drogy,Marketingová komunikace,Bc.,2012,1,PhDr. Jan Rytina,doc. Dr. Zdeněk Cecava
Martin Nedvěd,Návrh a implementace webového portálu obce s využitím open-source nástrojů,Aplikovaná informatika,Bc.,2012,1,RNDr. Jan Lánský,RNDr. Jakub Lokoč
Ondřej Nekola,Scrum proces v distribuovaném týmu,Aplikovaná informatika,Bc.,2012,1,RNDr. Jan Lánský,Mgr. Jaromír Malenko
Nikola Němcová,Ochrana lidského plodu z pohledu medicínského a trestního práva,Veřejná správa,Bc.,2012,1,JUDr. Mgr. Petr Blažek,JUDr. Petr Čechák
Igor Němec,Šachový svaz České republiky a jeho nakládání se státními dotacemi,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Budík,Ing. Vladimír Ezr
Michal Němec,Soudní spory týkající se reklamy řešené buď na národní úrovni  nebo prostřednictvím evropského práva,Marketingová komunikace,Bc.,2012,1,Mgr. Lucie Cviklová,JUDr. Eva Kadlecová
Veronika Nemečková,Integrovaná marketingová komunikace – využití a propojení jednotlivých nástrojů v praxi,Marketingová komunikace,Bc.,2012,1,Ing. Pavel Klička,PhDr. Ladislav Lašek
Markéta Nemešová,Fungování volebního systému v praxi,Veřejná správa,Bc.,2012,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Věra Nemochovská,Projektový management - přípravná fáze projektu ve stavebnictví,Řízení podniku a podnikové finance,Bc.,2012,1,doc. Ing. Endre Tóth,JUDr. Ing. Miroslav Okrouhlý
Veronika Nesvadbová,Politický (kulturní  hospodářský...) a správní vývoj obce Kryry,Veřejná správa,Bc.,2012,1,doc. PhDr. Ludomír Kocourek,PaedDr. Václav Netolický
Petra Neumannová,Direct marketing jako cesta přímého kontaktu se zákazníky ve společnosti Hennes & Mauritz  s.r.o.,,Bc.,2012,1,Ing. Naděžda Petrů,PhDr. Martina Švecová
Leona Ničová,Problematika korupce ve veřejné správě,Veřejná správa,Bc.,2012,1,doc. Radim Valenčík,Mgr. Ing. Petr Wawrosz
Daniel Nikolov,Leadership jako cesta docilování výkonové firemní kultury,,Bc.,2012,1,Ing. Jiří Stýblo,Ing. Eva Matoušková
Romana Nikolova,Stavební řád a řízení o odstanění stavby,Veřejná správa,Bc.,2012,1,JUDr. Dana Římanová,JUDr. Vladimír Čermák
Anna Nikulina,Definování konkurenční výhody podniku a její komunikace vůči zákazníkům,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Pavla Břečková,Ing. Naděžda Petrů
Soňa Nohelová,SWOT analýza podnikatelského subjektu,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,Ing. Naděžda Petrů
Veronika Nosková,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Eva Kadlecová
Veronika Nouzáková,Pojištění domácnosti v Generali pojišťovna a.s. a porovnání s ostatními pojistiteli,Pojišťovnictví,Bc.,2012,1,Dr. Milan Hradec,JUDr. Bohumil Jeníček
Jana Nová,Sociální sítě – nástroj komunikace pro specifickou cílovou skupinu,Marketingová komunikace,Bc.,2012,1,Mgr. Miloslava Kykalová,Ing. Tereza Dvořáková
Martin Novák,Podmínky registrace průmyslového vzoru pro malé firmy v EU,Řízení podniku a podnikové finance,Bc.,2012,1,JUDr. Eva Kadlecová,JUDr. Radim Pastrňák
Martin Novák,Společenská odpovědnost mobilních operátorů,Marketingová komunikace,Bc.,2012,1,Ing. Vilém Kunz,Ing. Lenka Sedláčková
Zdeněk Novák,Hospodaření ortopedické ambulance,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jan Mertl,Ing. Miroslav Červenka
Zdeněk Novák,Vývoj českého stranického systému,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,doc. PhDr. Vladimír Prorok
Eliška Nováková,Historický vývoj a současnost veřejné správy obce Lenešice,Veřejná správa,Bc.,2012,1,PaedDr. Václav Netolický,JUDr. Jana Šmejcová
Hana Štěpánková,Volební systémy v ČR - změna volebního zákona v roce 2000,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,JUDr. Petr Čechák
Tomáš Nový,Principy týmové práce a předpoklady jejího využití  se zaměřením na teambuilding,Řízení podniku a podnikové finance,Bc.,2012,0,Mgr. Jiří Budil,PhDr. Luděk Vajner
Barbora Nykodýmová,Psychologické aspekty zavádění inovací v pojišťovacích službách,Marketingová komunikace,Bc.,2012,1,PhDr. Miloslav Kafka,PhDr. Jiří Němec
Tsenguun Odtsetseg,Tradiční české značky v procesu globalizace,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Martin Petrášek,Ing. Pavla Břečková
Miroslav Ogáseanu,Analýza zdrojů financování dlouhodobého hmotného majetku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Mgr. Jaromír Tichý
Jakub Oktávec,Plánování reklamní kampaně v marketingové firmě,Řízení podniku a podnikové finance,Bc.,2012,1,PhDr. Marek Matějka,JUDr. Petr Majerik
Jana Ondráčková,Postavení cizinců v České republice při vstupu do podnikání podle živnostenského zákona,Veřejná správa,Bc.,2012,1,JUDr. Miloslav Šiler,JUDr. Dana Římanová
Petr Opálka,Operace s vlastním kapitálem podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Miroslav Tomášek,Ing. Ivana Turková
Lucie Oravcová,Nové trendy v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,doc. Ing. Milan Kašík
Philipp Orlov,Vazby mezi jednotlivými subjekty na kapitálovém trhu,Finance a finanční služby,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Josef Budík
Hana Zahrádková,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Jana Šmejcová
Eva Ošťádalová,Politický (kulturní  hospodářský...) a správní vývoj konkrétní  obce Horní Jiřetín,Veřejná správa,Bc.,2012,1,doc. PhDr. Ludomír Kocourek,PaedDr. Václav Netolický
Lenka Otoupalová,Hospodářská soutěž a korupce,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Eva Vetýšková,JUDr. Radim Pastrňák
Alena Palkosková,Genderové role muže a ženy v reklamě,,Bc.,2012,1,Mgr. Michal Tomčík,doc. Dr. Zdeněk Cecava
Kateřina Palkosková,Vývoj veřejné správy v městě Žatec v letech 1938 - 1948 a srovnání se současností,Veřejná správa,Bc.,2012,1,doc. PhDr. Ludomír Kocourek,PaedDr. Václav Netolický
Lukáš Palma,Podniktelský plán rozvoje podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petr Petera,Ing. Barnabáš Krešne
Pavel Pánek,Analýza kurzových trendů na světovém devizovém trhu,Bankovnictví,Bc.,2012,1,doc. Ing. Karel Brůna,Ing. Petra Šumná
Lucie Paroboková,Interní audit v bankovnictví,Bankovnictví,Bc.,2012,1,doc. Ing. Pavel Schránil,Ing. Josef Budík
Bohumila Patáková,Finanční řízení podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Viktor Hrdina
Aleš Pátek,Systém benefitů jako součást odměňování ve firmě,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Robin Čejka,Ing. Jiří Zahrádka
Petra Paulová,Analýza vztahů se zákazníky ve firmě Pragometal,Marketingová komunikace,Bc.,2012,1,Ing. Tereza Dvořáková,Ing. Miloslav Šašek
Andrea Paulyová,Psychologické aspekty prodeje limitované edice výrobků,Marketingová komunikace,Bc.,2012,1,PhDr. Miloslav Kafka,PhDr. Jiří Němec
Veronika Pávišová,Prezident republiky - přímá volba,Veřejná správa,Bc.,2012,1,PhDr. Mgr. Jan Šmíd,JUDr. Dana Římanová
Martin Pavlíček,Návrh systému vzdělávání ve společnosti Akzo Nobel Coatings CZ  a.s.,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Jiří Budil,doc. Ing. Otakar Němec
František Pech,Probační a mediační služba ČR a  její  úloha v české justici,Veřejná správa,Bc.,2012,1,Mgr. Jan Hrubeš,Mgr. Eva Vetýšková
Jan Pejcha,Vliv controllingu při strategickém rozhodování,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Ivana Svobodová
Petr Pelc,Produkt placement  jako marketingová podpora v audiovizuálních dílech,Marketingová komunikace,Bc.,2012,1,PhDr. Slavomír Paravičiny,prof. MgA. Jiří Svoboda
Štěpánka Pelešková,Provozování rozhlasového a televizního vysílání,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Jana Šmejcová
Karel Pelikán,Demokracie versus Totalitarismus - Československo v letech 1948 - 1989,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,JUDr. Petr Čechák
Josef Penjak,Řízení pohledávek,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,doc. RNDr. Jiří Souček
Angelina Penkova,Logistické systémy ve vybraném podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Veronika Šrubařová,JUDr. Josef Novák
Alice Peroutková,Marketing a marketingové komunikace školských zařízení,,Bc.,2012,1,Ing. Pavel Klička,prof. PhDr. Petr Matějů
Andrea Pešková,Účetní výkazy a jejich využití při hodnocení finanční situace firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Petr Krejčí
Monika Pešková,Finanční analýza  firmy ve skupině - Burza cenných papírů Praha  a.s.,Bankovnictví,Bc.,2012,1,Ing. Josef Budík,Ing. Vladimír Ezr
Lenka Petrášková,Management a řízení pohledávek v energetické společnosti,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,doc. RNDr. Jiří Souček
Jana Petrmanová,Specifika integrované marketingové komunikace ve vybraných oborech,Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,Mgr. Evžen Staněk
Markéta Petrová,Etické chování pracovníků ve zdravotnictví,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,prof. Ing. František Zich
Jan Petřík,Rozbor procesu hodnocení zaměstnanců,Řízení podniku a podnikové finance,Bc.,2012,1,doc. Ing. Otakar Němec,doc. Ing. Jaroslav Blaha
Jiří Pfauser,Vliv televize a internetu na kriminalitu a násilné jednání mládeže,Veřejná správa,Bc.,2012,1,doc. Mgr. Ondřej Roubal,PhDr. Jiří Němec
Kateřina Pičkárová  DiS.,Kompetence a úkoly institucí EU v oblasti vězeňství,Veřejná správa,Bc.,2012,1,PaedDr. Václav Netolický,doc. PhDr. Ludomír Kocourek
Jitka Pinkasová,Migrace a její dopady na rozvojový potenciál regionů,Veřejná správa,Bc.,2012,0,PhDr. Jaroslava Kadeřábková,prof. PhDr. Karel Lacina
Šárka Pirklová,Aktuální problémy autorského práva u fotografických děl,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Jiří Jirsa,JUDr. Eva Kadlecová
Daša Pirková,Sociálne siete ako komunikačný a marketingový nástroj,Marketingová komunikace,Bc.,2012,1,PhDr. Luděk Vajner,PhDr. Petr Váňa
