Autor,Název práce,Studijní program,Typ práce,Rok,Obhájeno,Vedoucí,Oponent
Bc. Tomáš Kortus,Vybrané analýzy a strategie na forexovém trhu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Josef Budík,Ing. Vladimír Ezr
Bc. Jitka Kossiová,Personální řízení ve výrobním podniku (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Jan Novák
Bc. Veronika Kostolná,Komunikace při utváření podnikové identity,Marketingová komunikace,Ing.,2011,1,Ing. Naděžda Petrů,Ing. Miloslav Šašek
Bc. Nikola Košacká,Vliv finanční krize na developerské projekty,Řízení podniku a podnikové finance,Ing.,2011,1,doc. RNDr. Jiří Souček,Dr. Josef Tvrdoň
Bc. Radka Košťáková,Ocenění realitní kanceláře,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Ivana Svobodová,Ing. Jan Cedl
Bc. Štěpán Kotek,Vývoj systému devizového kursu v ČR,Finance a finanční služby,Ing.,2011,1,Ing. Arnošt Klesla,doc. Ing. Karel Brůna
Bc. Kristýna Kotinová,Eutanázie: ústavní a trestněprávní aspekty ochrany lidského života v jeho terminální fázi,Veřejná správa,Ing.,2011,1,JUDr. Mgr. Petr Blažek,JUDr. Stanislav Sviták
Bc. Tomáš Kotlaba  DiS.,Životního pojištění a jeho role v důchodovém systému České republiky,Finance a finanční služby,Ing.,2011,1,Ing. Václav Křivohlávek,Ing. Petr Pavlík
Bc. Tomáš Koula,Nové trendy v marketingové komunikaci s využitím buzzmarketingových metod,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,PhDr. Pavel Čírtek
Bc. Petr Kout,Event marketing - analýza dvou eventů agentury Eventpro,Marketingová komunikace,Ing.,2011,1,PhDr. Petr Váňa,Ing. Pavel Klička
Bc. Jaroslav Koutný,Problematika integrace ekonomiky ČR do ekonomiky EU,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Goldbergerová,Ing. Mgr. Jaromír Tichý
Mgr. Martina Kováčová,Veřejná práva a veřejné povinnosti se zřetelem k veřejnému užívání,Veřejná správa,Ing.,2011,1,JUDr. Stanislav Sviták,doc. JUDr. Milan Kindl
Bc. Martin Kovář,Řízení úvěrového rizika v retailovém bankovnictví,,Ing.,2011,1,Ing. Arnošt Klesla,doc. Ing. Vladislav Pavlát
Bc. Martin Kovařík,Analýza mikroprostředí a makroprostředí firmy 1. Strategy marketing & media s.r.o.,Marketingová komunikace,Ing.,2011,1,Ing. Pavel Klička,Mgr. Miloslava Kykalová
Bc. Hana Kovaříková,Vývoj evidence nemovitostí od počátků do současnosti,Veřejná správa,Ing.,2011,1,JUDr. Jana Šmejcová,Ing. Ivana Řeháková
Bc. Kamila Kovářová,Měření a hodnocení finanční stability a výkonnosti firmy,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Ivana Turková
Oldřich Kozler,Řízení pohledávek ve společnostech zabývajících se prodejem elektřiny,Řízení podniku a podnikové finance,Ing.,2011,1,doc. RNDr. Jiří Souček,Mgr. Vladimír Jaroušek
Bc. Michaela Koželuhová,Efektivita ve vedení a řízení lidí,Marketingová komunikace,Ing.,2011,1,Mgr. Markéta Jansová,PhDr. Miloslav Kafka
Bc. Miroslav Kožený,Aktuální problémy ochrany autorských práv,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Jiří Jirsa,JUDr. Radim Pastrňák
Bc. Jan Králík,Inovace jako nástroj marketingu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Naděžda Petrů,Ing. Pavel Babka
Bc. Zuzana Králiková,Podnikatelský plán na založení společnosti,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Eva Matoušková,Ing. Miroslav Brábník
Bc. Jiří Krása,Marketingová zákaznická segmentace podle vybraného modelu konkrétního podniku,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Milan Kašík,Ing. Naděžda Petrů
Bc. Dan Kratochvíla,Vliv hospodářské krize na malé a střední podniky,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Herbert Heissler,Ing. Tomáš Teplík
Bc. Markéta Kratochvílová,Využití barev při tvorbě obalů ve FMCG,Marketingová komunikace,Ing.,2011,1,PhDr. Miloslav Kafka,PhDr. Jiří Němec
Bc. Andrea Krčková,Řízení bankovních rizik,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Růžena Breuerová,Mgr. Jiří Horký
Bc. Milena Krčková,Cash pooling jako efektivní nástroj pro řízení finančních toků a úrokovou optimalizaci pro korporátní klientelu,Finance a finanční služby,Ing.,2011,1,Ing. Bořivoj Pražák,doc. Ing. Vladislav Pavlát
Bc. Dana Krebsová,Ústavní orgány České republiky  vznik  funkce  legalita,Veřejná správa,Ing.,2011,1,JUDr. Eva Kadlecová,JUDr. Petr Čechák
Bc. Jana Krejčí  DiS.,Problémy zadavatelů při zadávání veřejných zakázek,Veřejná správa,Ing.,2011,1,Mgr. Jana Adamcová,Ing. Rudolf F. Heidu
Marek Krejci  BBA,Role marketingové komunikace regionu Blatenska a její vnímání veřejností v ČR,Marketingová komunikace,Ing.,2011,1,PhDr. Adolf Vodrážka,PhDr. Karel Eliáš
Bc. Martina Krejčí,Síla tradiční značky - Orion,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Naděžda Petrů,doc. Ing. Milan Kašík
Bc. Miloslav Krejčíček,Aktivní politika zaměstnanosti a její účinnost při řešení nezaměstnanosti,Veřejná správa,Ing.,2011,1,JUDr. Jana Šmejcová,Ing. Bc. Václav Kohout
Bc. Tereza Kroupová,Společenská odpovědnost firem a její uplatňování v České republice,Marketingová komunikace,Ing.,2011,1,Ing. Vilém Kunz,Mgr. Liběna Novotná
Bc. Tereza Krymová,Financování neziskových organizací,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Hana Vávrová,Ing. Josef Šiman
Bc. Roman Kříček  DiS.,Řízení likvidity ve společnosti UZIMEX PRAHA  spol. s r. o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Gabriela Dlasková
Bc. Zdeňka Křiklavová,Vliv společenských periodik na životní styl ženy,Marketingová komunikace,Ing.,2011,1,doc. Ing. Milan Kašík,JUDr. Petr Majerik
Bc. Petra Křišťanová,Podnikatelský plán,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Leinweber,Ing. Petr Vaškovic
Bc. Vlastimil Kříž  DiS.,Destinační management v Karlovarském kraji,Veřejná správa,Ing.,2011,1,prof. PhDr. Karel Lacina,Ing. Pavel Klička
Bc. Michala Křížková,Metodika měření a vyhodnocování spokojenosti zákazníků v hotelu Pyramida,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Radim Flegl,Ing. Otakar Král
Bc. Zuzana Kšírová,Strategické a finanční plánování v době krize,Řízení podniku a podnikové finance,Ing.,2011,1,Jaromír Stemberg,Ing. Hana Vávrová
Bc. Ivan Kubát,Směnka v aktuální právní úpravě a její praktické uplatnění,Řízení podniku a podnikové finance,Ing.,2011,1,JUDr. Eva Kadlecová,JUDr. Mgr. Barbora Potůčková
Bc. Hana Kubátová,Systém vzdělávání zaměstnanců v organizaci,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Jiří Budil,Ing. Jaromír Aust
Bc. Tomáš Kubík,Možnosti využití sociálních sítí v marketingové komunikaci,Marketingová komunikace,Ing.,2011,1,Ing. Tereza Dvořáková,PhDr. Ladislav Lašek
Bc. Tomáš Kühnl,Politický marketing strany TOP 09,Marketingová komunikace,Ing.,2011,1,PhDr. Marek Matějka,PhDr. Mgr. Jan Šmíd
Bc. Petra Kulasová,Úskalí a perspektivy plošného zavedení školného na veřejných vysokých školách v České republice,Marketingová komunikace,Ing.,2011,1,doc. Radim Valenčík,prof. PhDr. Petr Matějů
Bc. Eva Kulhanová,CSR a její vliv na rozhodování zákazníků,Marketingová komunikace,Ing.,2011,1,Ing. Vilém Kunz,Ing. Lenka Sedláčková
Bc. Michaela Kumičaková,Vnitřní organizační normy - základní předpoklad kvalitního řízení podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Otto Kechner,doc. Ing. Jan Kožíšek
Bc. Hana Kunášková,Hodnocení finanční situace příspěvkové organizace,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Gabriela Dlasková
Bc. Veronika Kuncová,Koncepce mezinárodního marketingu  příklady uplatnění v podniku,Marketingová komunikace,Ing.,2011,1,doc. Ing. Anna Klosová,Ing. Petr Fišer
Bc. Renata Kunešová,Důsledky domácího násilí,Veřejná správa,Ing.,2011,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Bc. Barbora Kunová,Marketingová komunikace ve veřejné správě vs. elektronické sociální sítě,Marketingová komunikace,Ing.,2011,1,Ing. Jitka Černá,Ing. Bořek Valvoda
Markéta Kunová  BBA,Rozdíly v řízení soukromých a státních organizací,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Jana Adamcová,Ing. Bc. Václav Kohout
Bc. Michal Kuranda,Informační možnosti internetu ve veřejné správě,Veřejná správa,Ing.,2011,1,Ing. Mgr. Jaromír Tichý,Ing. Petra Antkowiczová
Bc. Kristýna Kurica,Návrh strategie marketingové komunikace pro Brněnské kulturní centrum,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,PhDr. Adolf Vodrážka
Bc. Lenka Kurtulíková,Strategický finanční plán,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,doc. Ing. Jan Vlachý
Bc. Robert Kvapil,Ozdravná opatření v podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Iveta Horníčková
Bc. Hana Kvapilová,Participace občanů při ovlivňování veřejné politiky v obci,Veřejná správa,Ing.,2011,1,Ing. Pavla Varvažovská,JUDr. Jiří Fuchs
Bc. Kateřina Kykalová,Vliv internetu na tištěná média,,Ing.,2011,1,doc. Ing. Milan Kašík,PhDr. Ladislav Lašek
Bc. Mária Kytličková,Historie bankovnictví v českých zemích,Finance a finanční služby,Ing.,2011,1,doc. Ing. Jaroslav Brada,Ing. Josef Budík
Bc. Veronika Lajnerová,Rozbor organizační struktury podniku včetně systému vedení zaměstnanců,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jarmila Ircingová,Ing. Mgr. Radek Hron
Bc. Pavel Lakatoš,Postavení dominantní firmy na oligopolním trhu,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Ing. Petr Wawrosz,Ing. Herbert Heissler
Bc. Jaroslava Lášková,Problémy zaměstnávání a personálního rozvoje žen,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Otakar Němec,PhDr. Hana Navarová
Bc. Blanka Lážnovská,Podnikatelský plán na založení společnosti (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Lenka Hanáčková
Bc. Petra Legátová,Hodnocení dodavatelů v podmínkách firmy E.M.T. spol. s r. o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Radim Flegl,Ing. Jan Král
Bc. Natalia Lehotska,Aplikácia marketingových strategií v hotelových službách,Řízení podniku a podnikové finance,Ing.,2011,1,PhDr. Marek Matějka,Ing. Naděžda Petrů
Bc. Martin Lenfeld,Úloha dodavatele při zefektivnění hodnototvorného procesu podniku v prostředí B2B,Marketingová komunikace,Ing.,2011,1,Ing. Miloslav Šašek,Ing. Tereza Dvořáková
Bc. Jan Lhoták,Sledování a kontrola vývoje investice do akcií s využitím investičních analýz,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Vladimír Ezr,Ing. Josef Budík
Bc. David Libánský,Městská policie Teplice jako orgán obce a její činnost v rámci veřejné správy,Veřejná správa,Ing.,2011,1,Ing. Josef Švec,PaedDr. Václav Netolický
Bc. Ondřej Libánský,Právní postavení a činnost České národní banky,Veřejná správa,Ing.,2011,1,Mgr. Ing. Jan Sviták,JUDr. Petr Čechák
Bc. Jitka Lincová Šebková,Vykazování dlouhodobého hmotného majetku dle českých účetních standardů a dle IAS/IFRS,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Jaroslav Veselka
Bc. Martin Linhart,Hodnocení výkonnosti a efektivnosti neziskových organizací a faktory jejich úspěšnosti,,Ing.,2011,1,Ing. Hana Vávrová,Ing. Radim Flegl
Ing. Lenka Linhartová,Sponzoring a jeho základní typologie,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Mgr. Michal Tomčík
Bc. Martin Líska,Analýza prostředků  technik a efektivnosti PR kampaně v konkrétním podniku,Marketingová komunikace,Ing.,2011,1,doc. Ing. Milan Kašík,JUDr. Petr Majerik
Bc. Lenka Lišková,Systém výkunu ústavní a ochranné výchovy ve školských zařízeních,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,JUDr. Jana Šmejcová
Bc. Magda Lišková,Principy správního trestání,,Ing.,2011,1,doc. JUDr. Pavel Mates,doc. JUDr. Marek Starý
Bc. Michaela Lišková,Analýza mikroprostředí a makroprostředí firmy,Marketingová komunikace,Ing.,2011,1,Ing. Pavel Klička,PhDr. Ladislav Lašek
Bc. Petra Lišková,Řízení a kalkulování nákladů,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Josef Šiman,Ing. Ivana Turková
Bc. Leona Liznová,Marketing cestovního ruchu v hlavním městě Praze,Veřejná správa,Ing.,2011,1,Ing. Zuzana Khendriche Trhlínová,PaedDr. Václav Netolický
Bc. Tomáš Löbl,Využití motivu strachu v televizní a billboardové reklamě. Analýza konkrétní marketingové komunikace.,Marketingová komunikace,Ing.,2011,1,PhDr. Miloslav Kafka,PhDr. Jiří Němec
Bc. Jakub Lohniský,Virtuální rekonstrukce 1.náměstí historického jádra města Mostu,Marketingová komunikace,Ing.,2011,1,PhDr. Jaroslav Jančík,RNDr. Václav Vohánka
Bc. Jan Loos,Manažer a osobnostní společnost,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Stanislava Borejová,Ing. Mgr. Jaromír Tichý
Bc. Veronika Lorenzová  DiS.,Problematika kapitálových požadavků a jejich uplatnění u Obchodníka s cennými papíry,Finance a finanční služby,Ing.,2011,1,doc. Ing. Antonín Kubíček,Ing. Vladimír Ezr
Bc. Ondřej Loučka,Integrovaný záchranný systém a evropská linka tísňového volání 112,Veřejná správa,Ing.,2011,1,JUDr. Miloslav Šiler,Ing. Pavel Kajml
Bc. Jana Ludvíčková,Česká kancelář pojistitelů,Pojišťovnictví,Ing.,2011,1,Dr. Milan Hradec,JUDr. Bohumil Jeníček
Mgr. Bc. Veronika Ludvíková,Aktuální právní rámec pro podnikatele v oblasti televizního vysílání,Marketingová komunikace,Ing.,2011,1,JUDr. Helena Chaloupková,doc. Ing. Milan Kašík
Bc. Kateřina Madajová,Možnosti rozvoje soft skills u zaměstnanců firmy Rezek spol.s r.o.,Marketingová komunikace,Ing.,2011,1,Mgr. Markéta Jansová,PhDr. Miloslav Kafka
Bc. Jan Maděra,Řízení finančních rizik z pohledu finančních derivátů,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,Ing. Viktor Kolarčík
Bc. Petra Maděrová,Strategické řízení firem v době finanční krize,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Jan Strakoš
Markéta Madmar,Sponzorství a dárcovství u neziskových organizací a jeho význam pro rozvoj regionu,Veřejná správa,Ing.,2011,1,Ing. Pavla Varvažovská,PhDr. Ing. Pavel Novák
Bc. Vlasta Magrotová,Marketingová komunikace jako nástroj řízení společenského chování lidí,Marketingová komunikace,Ing.,2011,1,prof. Ing. František Zich,Ing. Vilém Kunz
Bc. Václav Machek,Řízení zdravotnické záchranné služby v rámci Integrovaného záchranného systému - rozdíly ve vybraných krajích,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Iva Urbancová
Bc. Lenka Machová,Efektivní proces dovozů a vývozů,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Eva Matoušková,Ing. Naděžda Petrů
Bc. Zdenka Machová,Úřady práce  jejich význam  pravomoce a jejich realizace při hromadném propouštění a ztrátě zaměstnání pracovníka v období ekonomické krize,Veřejná správa,Ing.,2011,1,JUDr. František Laštovka,JUDr. Eva Dandová
Bc. Eva Stolariková,Postavení a pravomoci prezidenta České republiky,Veřejná správa,Ing.,2011,1,JUDr. Mgr. Petr Blažek,Mgr. et Bc. Patrik Frk
Bc. Michaela Majerová,Důsledky domácího násilí,Veřejná správa,Ing.,2011,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Bc. Jaroslav Mareček,Analýza mikroprostředí a makroprostředí společnosti RE/MAX ČR,Marketingová komunikace,Ing.,2011,1,Ing. Pavel Klička,Ing. Miloslav Vaňák
Bc. Renáta Markytánová,Uživatelská práva v informační společnosti,Veřejná správa,Ing.,2011,1,Mgr. Jiří Jirsa,Mgr. Bc. Radek Soběslavský
Bc. Martina Márová,Aplikace EMS formou integrace se stávajícím QMS ve společnosti Auto Palace Butovice  s.r.o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Radim Flegl,Ing. Jan Král
Bc. Alena Martincová,Vývoj na trzích s deriváty v důsledku globální finanční krize,Finance a finanční služby,Ing.,2011,1,doc. RNDr. Petr Budinský,doc. Ing. Jaroslav Brada
Bc. Andrea Martinková,Teorie a praxe regionální politiky Evropské unie a členských národních států,Veřejná správa,Ing.,2011,1,prof. PhDr. Karel Lacina,prof. PhDr. Vladimír Čechák
Bc. Jana Maříková,Uplatnění procesu komunitního plánování sociálních služeb v Libereckém kraji,Veřejná správa,Ing.,2011,1,Ing. Pavel Kajml,prof. Ing. Vojtěch Krebs
Bc. Jan Mašek,Vliv volebního systému na podobu stranického systému v ČR,Veřejná správa,Ing.,2011,1,JUDr. PhDr. Jan Tlamycha,Mgr. Jan Charvát
Bc. Petr Mašek,Analýza a obchodování futures na kapitálovém trhu,Finance a finanční služby,Ing.,2011,1,Ing. Vladimír Ezr,doc. Ing. Jaroslav Brada
Bc. Andrea Mašínová  MBA,Perspektivy rozvoje kvalifikace zaměstnanců ve vybraném podniku (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Evženie Šrutová
Bc. Petra Mašková,Autorská práva k audiovizuálním dílům a jejich porušování,Marketingová komunikace,Ing.,2011,1,Mgr. Bc. Radek Soběslavský,JUDr. Eva Kadlecová
Bc. David Matas,Financování malého a středního podnikání v době recese,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Iveta Horníčková,Ing. Václav Leinweber
Bc. Veronika Matějovská,Význam barev při tvorbě obalů mléčných výrobků,Marketingová komunikace,Ing.,2011,1,PhDr. Miloslav Kafka,PhDr. Jiří Němec
Bc. Vladimír Matěna,Hodnocení výkonnosti malého a středního podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Stanislava Čížková,Ing. Eva Matoušková
Bc. Vladimír Matoušek,Investice do rozvojové aktivity obecně prospěšné firmy,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,Ing. Hana Vávrová
Bc. Monika Matoušková,Formulace projektu ucházejícího se o podporu z fondů EU,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jarmila Ircingová,Ing. Zdeněk Čapek
Bc. Veronika Matoušková,Podnikatelský plán na založení společnosti (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. David Malafa
Bc. Václav Matras  DiS.,Dopad asijské konkurence na tuzemské podniky,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Eva Matoušková,PhDr. Luděk Vajner
Bc. Anna Mazánková,Marketingový výzkum v automobilovém průmyslu - optimalizace produktu na základě získaných informací,Marketingová komunikace,Ing.,2011,1,PhDr. Iva Petrová,PhDr. Ladislav Lašek
Bc. Pavlína Mázlová,Úloha reklamy při vytváření zdravého životního stylu,Marketingová komunikace,Ing.,2011,1,PhDr. Miloslav Kafka,PhDr. Luděk Vajner
Bc. Martina Mbumastonová,Efektivní řízení lidských zdrojů (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Mirolsav Brábník
Bc. Ivana Měkotová,Marketing zdravého životního stylu se zaměřením na marketingové aktivity v oblasti zdravé výživy a sportu,Marketingová komunikace,Ing.,2011,1,doc. Mgr. Ondřej Roubal,Dr. Ján Mišovič
Bc. Jan Měšťan,Faktory ovlivňující spotřební chování domácností v rámci České republiky,Marketingová komunikace,Ing.,2011,1,prof. Ing. František Zich,Ing. Pavel Halaš
Bc. Lenka Mieresová,Marketingová komunikace časopisu Receptář na internetu,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Mgr. Miloslava Kykalová
Ing. Bc. Pavel Michálek,Mystery shopping – projekt pro konkrétní organizaci,Marketingová komunikace,Ing.,2011,1,Mgr. Michal Tomčík,Mgr. Stanislava Borejová
Milena Míková,Význam a možnosti hedgingu při využití derivátových produktů BCPP  a.s.,Finance a finanční služby,Ing.,2011,1,Ing. Vladimír Ezr,Ing. Josef Budík
Bc. Petr Mikšíček,Samospotřebitelské sítě v pojistném trhu,Pojišťovnictví,Ing.,2011,1,Ing. Václav Křivohlávek,prof. Ing. Jaroslav Daňhel
Bc. Tomáš Mikšovský,Podnikatelský plán na založení motoškoly,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,Ing. Josef Budík
Bc. Sylvie Mikulášková  DiS.,Metody řízení kreditního rizika,Finance a finanční služby,Ing.,2011,1,Ing. Naďa Blahová,Ing. Vladimír Ezr
Bc. Jana Mikušová,Kulturní odlišnosti a jejich vliv na řízení obchodu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Pavla Břečková,Ing. Eva Matoušková
Bc. Ondřej Miletín,Jednotný vnitřní trh  současný stav a perspektivy,Veřejná správa,Ing.,2011,1,Ing. Michal Částek,Ing. Martina Šudřichová
Bc. Jan Mísař,Komparace  CSR v ČR a ve světě,Marketingová komunikace,Ing.,2011,1,Ing. Vilém Kunz,doc. Ing. Jitka Srpová
Bc. Jiří Mitera,Hodnocení finanční situace společnosti na základě mezipodnikového srovnání,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Petr Vaškovic
Simona Mizerová,Zavádění prvků eGovernmentu do praxe úřadů,Veřejná správa,Ing.,2011,1,Ing. Pavel Kajml,PaedDr. Bohumír Brom
Bc. Blanka Mlejnková,Vyhodnocení ekonomické efektivnosti variant podnikatelského plánu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Josef Šiman
Bc. David Mlýnek,Implementace nového IS pro řízení zásob ve firmě Norma k.s.,Řízení podniku a podnikové finance,Ing.,2011,1,JUDr. Josef Novák,Ing. Mgr. Jaromír Tichý
Gabriela Modráčková  BA (Hons),Etika a reklama ve farmacii,Marketingová komunikace,Ing.,2011,1,PhDr. Marek Matějka,prof. Ing. František Zich
Bc. Otakar Molinari,Ochrana finančního trhu před jeho zneužitím,Finance a finanční služby,Ing.,2011,1,doc. JUDr. Jarmila Pavlátová,doc. JUDr. Ing. Otakar Schlossberger
Bc. Jana Moravcová,Dobrovolnictví v nevládních organizacích působících v sociální oblasti,Marketingová komunikace,Ing.,2011,1,Ing. Pavla Varvažovská,doc. Dr. Zdeněk Cecava
Bc. Lenka Moravcová,Systém financování vědy  výzkumu a inovací ve vybrané výzkumné organizaci resortu zdravotnictví,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Karel Havlíček,Ing. Petr Koška
Bc. Karolína Mrázková,Navrhněte marketingový komunikační mix (kampaň) pro vybrané produkty,,Ing.,2011,1,doc. Ing. Milan Kašík,Ing. Pavel Babka
Bc. Vladimíra Mročková,Rozbor organizační struktury podniku včetně systému vedení zaměstnanců,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jarmila Ircingová,Ing. Šimon Mastný
Bc. Sabina Mrštinová,Využívání motivu strachu v televizní reklamě,Marketingová komunikace,Ing.,2011,1,Ing. Ondřej Pešek,PhDr. Petr Váňa
Bc. Azra Mujkič,Etické meze v marketingu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Herbert Heissler,Mgr. Ing. Petr Wawrosz
Bc. Tomáš Müller,Just in time a optimalizace zásob ve stavební společnosti,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,Ing. Josef Budík
Bc. Karolína Muselová,Fúze a akvizice jako forma restrukturalizace a rozvoje podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Iveta Horníčková
Bc. Michaela Myšková,Interní audit a kontrolní systém v bankách,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Martínek,doc. Ing. Pavel Schránil
Pavlína Nápravníková,Pracovní motivace a její zdroje ve státní správě v aplikaci na Finanční úřad v Chomutově,Veřejná správa,Ing.,2011,1,Ing. Bořek Valvoda,Ing. Iveta Kozáková
Bc. Lukáš Navrátil,Rozbor působení finančních konglomerátů na finanční stabilitu a možnosti usměrňování jejich činnosti v globálním a lokálním měřítku,Finance a finanční služby,Ing.,2011,1,doc. Ing. Vladislav Pavlát,doc. Ing. Antonín Kubíček
Vyacheslav Navrotskyy,Přijetí EURa v ČR a jeho vliv na MSP: pro a proti,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Otto Daněk,Ing. Petr Mach
Bc. Sáša Nelibová,Financování neziskových organizací,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Hana Vávrová,Ing. Radek Šmejkal
Bc. Milan Nerad,Problematika náhrady škody způsobené zaměstnavatelem nebo zaměstnancem v oblasti pracovního práva  se zřetelem na aktuální právní úpravu,Veřejná správa,Ing.,2011,1,JUDr. František Laštovka,JUDr. Jana Šmejcová
Bc. Julie Nesilovská,Trh práce v ČR a v EU,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jiří Zahrádka,Ing. Mgr. Jaromír Tichý
Bc. Martin Netřebský,Koncepce zákaznické strategie firmy Cadence Innovation k.s.,Řízení podniku a podnikové finance,Ing.,2011,0,doc. Ing. Milan Kašík,Ing. Naděžda Petrů
Bc. Lukáš Neubauer,Sociálně-ekonomické souvislosti nezaměstnanosti v okresu Tábor,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslava Durdisová,Ing. Jan Mertl
Bc. Zuzana Neubertová,Sociální sítě: geneze  síla komunit a jejich využití v marketingové komunikaci,Marketingová komunikace,Ing.,2011,1,Mgr. Zdenka Chocholoušová,Mgr. Michal Tomčík
Bc. Miroslava Neugebauerová,Zdraví škodlivé pracovní prostředí a příplatky za něj,Veřejná správa,Ing.,2011,1,JUDr. Eva Dandová,doc. JUDr. Jarmila Pavlátová
Bc. Šárka Neugebauerová,Organizační struktura podniku  s ní spojená rizika a jejich řízení,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Zdeněk Bezděka,Ing. Naděžda Petrů
Bc. Luděk Nezmar,Vliv bankovnictví a státních zásahů na vznik a průběh ekonomické krize,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Pavel Nesejt,doc. JUDr. Ing. Otakar Schlossberger
Bc. Huy Nguyen Quang,Bariery socioekonomické integrace občanů třetích zemí v ČR,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,PhDr. Jaroslav Jančík
Bc. Petra Nojovičová,IAS/IFRS pro MSP a jejich aplikace v českých podmínkách,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Gabriela Dlasková
